,user_id,item_id,rating,user_rating_cnt,item_rating_cnt
316655,wKgcD1+5X6KSvTx5G9I/Ag==,40705,-1,4,228
316696,wKgcDltldZaeWhGOBAdSAg==,60724,1,3,1678
316719,wKgcC17SFy4WImCZBp+5Ag==,63830,-1,4,7458
316746,wKgcDV7GdxKZu0jwFPjBAg==,59944,1,3,3123
316747,wKgcDV7GdxKZu0jwFPjBAg==,62385,1,3,6809
316815,wKgcD1uU/wQ2DHYiLXu4Ag==,63136,-1,3,2052
316836,wKgcEV7DyHc6wGcQFzeqAg==,59944,1,3,3123
316884,wKgcEF9RDoa8EzPrAySlAg==,64992,1,3,13745
316886,wKgcEF9RDoa8EzPrAySlAg==,64477,1,3,1776
316923,wKgcDl5TzdUmbQgeCrMeAg==,65058,1,3,4675
316925,wKgcEV7EoQ4oSmi5BArRAg==,57682,1,10,113
316926,wKgcEV7EoQ4oSmi5BArRAg==,38246,1,10,43
316936,wKgcEV7EpPEvUGi6BNr4Ag==,60791,1,6,24
316937,wKgcEV7EpPEvUGi6BNr4Ag==,32377,1,6,29
316938,wKgcEV7EpPEvUGi6BNr4Ag==,62868,1,6,228
317101,wKgcEF7wU8Uk4A+XA/SwAg==,60224,1,3,1354
317128,wKgcDluX2MEuLySVER1sAg==,65058,1,3,4675
317137,wKgcD1+CGw1Q8nUfN+iOAg==,12569,-1,3,9048
317185,wKgcC1xMBq5cw0a8BvE4Ag==,41565,1,23,57
317258,wKgcEF6Mw6pQA53sOqlnAg==,59989,-1,4,330
317331,wKgcC1xS9S4+fUeEA92tAg==,61854,1,9,315
317473,wKgcDlvNlmCmOC/rBywGAg==,60735,1,5,11177
317598,wKgcDVompNCywhUACDSVAg==,63217,1,6,20878
317603,wKgcD19oFoujpGcGBDF7Ag==,62066,-1,3,13086
317611,wKgcDlvi+aB1hyB2BCeAAg==,65058,1,10,4675
317631,wKgcC1xazZJ0D1KkA8IJAg==,57279,-1,3,326
317662,wKgcC1xbyj2Q+F6iBvGGAg==,21347,-1,9,422
317688,wKgcEF8HbjgHDkqZBe50Ag==,62909,1,3,481
317690,wKgcEF8HbjgHDkqZBe50Ag==,62932,1,3,612
317738,wKgcEV7OMBcUt31zCcxZAg==,64749,1,3,907
317766,wKgcDl5f5uOFAmibBHPfAg==,5210,-1,3,62
317871,wKgcDlw944Rx+il8Dq5NAg==,64097,1,12,486
318026,wKgcDVr9DjaaVytmA8IfAg==,63217,1,3,20878
318101,wKgcC18W+g+JHmHvEOsVAg==,48987,-1,3,703
318146,wKgcDF40WnZcnD2sE1tbAg==,60776,1,14,109
318147,wKgcDF40WnZcnD2sE1tbAg==,59436,1,14,22
318148,wKgcDF40WnZcnD2sE1tbAg==,61296,-1,14,180
318244,wKgcC1xyneR0EByzB5WjAg==,61607,1,6,387
318272,wKgcD2ARN8cdNz9ADrCJAg==,13365,1,3,2113
318309,wKgcEF9KNneFpU+CBrXeAg==,64421,-1,4,583
318310,wKgcC1y0FhyZLS1LBCVqAg==,63423,1,88,365
318311,wKgcC1y0FhyZLS1LBCVqAg==,41565,1,88,57
318319,wKgcC1y0FhyZLS1LBCVqAg==,61795,1,88,516
318361,wKgcD1shVoJCfCBrA9keAg==,59597,1,4,762
318363,wKgcDF40cpJN3D2pD6hlAg==,64649,-1,3,51968
318364,wKgcDF40cpJN3D2pD6hlAg==,63401,-1,3,7096
318369,wKgcC1y24P9o6CF1B6gsAg==,58813,1,14,357
318375,wKgcDV7RN7+hUUcfA9wrAg==,60724,1,3,1678
318513,wKgcC16UoB+CAE9pIWT2Ag==,64165,1,7,1781
318518,wKgcDV7RarAH70cwB1nxAg==,63401,1,4,7096
318555,wKgcDlxXsdqfkVKTA0/UAg==,65058,-1,3,4675
318567,wKgcDVrkMg4I839PB9bxAg==,29511,1,14,65
318684,wKgcDV7SkDyTUQ/RB8y4Ag==,63642,-1,3,3099
318685,wKgcDV7SkDyTUQ/RB8y4Ag==,63642,1,3,3099
318725,0852777b9cb640de97619f7b202fa793,65175,1,3,2908
318758,0982879e09114069b57389d7762fa17a,66373,1,15,605
318770,0b4e6de702b3456aa1cc06b5a89637ac,66373,1,6,605
318771,0b601822deb7415998d8ec14c178d87f,64994,1,3,4075
318809,0fa016f444754f9cbdbe68376e795407,64992,1,10,13745
318810,0fa016f444754f9cbdbe68376e795407,7406,1,10,65
318825,wKgcC13ZDKoc4h6pDUh5Ag==,5167,1,34,61
318837,wKgcC13ZDKoc4h6pDUh5Ag==,63959,1,34,2488
318873,wKgcC13ZKZgc4h6pEANxAg==,3927,-1,3,701
318874,wKgcC13ZKZgc4h6pEANxAg==,3927,1,3,701
318876,wKgcC13ZKZgc4h6pEANxAg==,35745,-1,3,286
318953,wKgcC18b3Ll9ZX1bBH3/Ag==,42388,-1,3,1722
318954,wKgcC18b3Ll9ZX1bBH3/Ag==,42388,1,3,1722
318997,wKgcC13Zdqi0vB6jCDAYAg==,64438,-1,3,2101
319047,wKgcC13ZkQKsvx6iB3EcAg==,63401,1,3,7096
319048,wKgcC13ZkQKsvx6iB3EcAg==,63401,-1,3,7096
319123,wKgcEF9WQjeoOYfjH1IfAg==,57647,1,3,137
319145,wKgcC1yQkuaoMlqHB4/3Ag==,61795,-1,5,516
319266,wKgcC1yYXrMQMT1HA7OvAg==,62472,-1,5,63
319339,wKgcDlyZNgzACFILA3weAg==,59100,-1,3,2088
319382,2fd1ad2b219a44698ddc100612fdffbd,65374,-1,3,3200
319414,32071aad2a4c4bd2968e7a76dafff32c,12569,1,11,9048
319467,wKgcD1/AbGydJGNXA5dLAg==,29600,1,3,37
319483,wKgcDVrt1BcG0hiDCEToAg==,19745,1,32,1083
319496,wKgcDVrt1BcG0hiDCEToAg==,19365,1,32,435
319580,wKgcCl0tbGme8xczA+rPAg==,63641,1,10,245
319582,wKgcCl0tbGme8xczA+rPAg==,63954,1,10,167
319583,wKgcCl0tbGme8xczA+rPAg==,38526,1,10,29
319605,wKgcEV7Wf0mgHGpODwDbAg==,60735,-1,3,11177
319606,wKgcEV7Wf0mgHGpODwDbAg==,60735,1,3,11177
319607,wKgcEV7Wf0mgHGpODwDbAg==,64992,-1,3,13745
319617,wKgcDlyw4iRxMxMsCD6PAg==,12927,1,5,1206
319664,wKgcDlz0JmIeq1VgFkspAg==,60735,1,4,11177
319715,wKgcD1/xvEFqDBBYA2cbAg==,58458,-1,4,2858
319751,wKgcD1/DhN6M7EJ3D2tGAg==,60754,-1,4,3527
319752,wKgcD1/DhN6M7EJ3D2tGAg==,60754,1,4,3527
319758,45734980829448569e88b9fbad567734,63130,1,10,424
319771,wKgcC1yp+W9uWmycDuaxAg==,11586,1,4,73
319810,wKgcDVryClaMAHFaDEujAg==,11626,1,3,1542
319822,wKgcC13FtMy0bHQoFrtLAg==,63256,-1,3,8277
319936,wKgcC13Fz0O0bHQoGTHzAg==,63178,-1,4,11363
319975,wKgcDlzM/r2AAkhgAxaIAg==,39888,1,68,31
319995,wKgcC1yuLc8ZEAbgBmzAAg==,22867,-1,5,362
320125,5b0d36ad781042f2aa3b6b55587c0819,66373,-1,3,605
320150,wKgcD1/GP3eXmCBeB1/2Ag==,58458,-1,4,2858
320151,wKgcD1/GP3eXmCBeB1/2Ag==,58458,1,4,2858
320152,wKgcD1/GP3eXmCBeB1/2Ag==,63256,1,4,8277
320175,wKgcDWCFtyyjYi2QEwLQAg==,65780,1,5,514
320188,wKgcEF9knDlpzk3aBzWwAg==,64269,1,3,528
320258,63a00769592845c78e8b3d07fb4bf314,61855,1,9,90
320275,65fd4683ab004cc5babfe3018eed9fa7,66336,1,3,786
320301,6a6adb422809470d88c91ffec93fcb83,66373,1,3,605
320446,wKgcC1z5LPCUVgqBBNHLAg==,41565,1,14,57
320508,7aadeaf410db478d9d971d7894ebc783,63424,1,4,1961
320519,7b8d86725c614ca48483fac231a6084d,28300,1,5,21
320561,wKgcDF0gu8kHJh/7DuCsAg==,62278,-1,10,639
320577,wKgcEF6T3tGLejeXA1PoAg==,63217,1,5,20878
320613,wKgcDVsigytd0j0TA8nUAg==,64165,1,5,1781
320623,wKgcEF6TIr9Rb3xgBZlWAg==,58939,1,3,86
320725,wKgcDl6/tLcuMz1yDMgMAg==,58491,-1,5,360
320751,wKgcD14ogPGkBA6SCAR+Ag==,43889,1,3,212
320752,wKgcD14ogPGkBA6SCAR+Ag==,58164,1,3,31
320843,89deb1a0ed0b4f14bafb0d9524b16dac,66373,1,5,605
320845,wKgcDlom3XR95yGlDpCGAg==,5125,1,218,122
320847,wKgcDlom3XR95yGlDpCGAg==,10128,1,218,334
320850,wKgcDlom3XR95yGlDpCGAg==,41346,1,218,58
320851,wKgcDlom3XR95yGlDpCGAg==,5119,1,218,303
320854,wKgcDlom3XR95yGlDpCGAg==,63312,1,218,446
320855,wKgcDlom3XR95yGlDpCGAg==,64847,1,218,286
320884,8d0a4db1010b49f4ad0c5abc8131eafb,65175,1,4,2908
320885,8d0a4db1010b49f4ad0c5abc8131eafb,65175,-1,4,2908
320886,8d2a915f88414e6c8e0c3a8df52255b1,65297,1,18,1070
320898,wKgcDlomy52EySGpEiL3Ag==,57933,1,81,94
320899,wKgcDlomy52EySGpEiL3Ag==,63762,1,81,831
320901,wKgcDlomy52EySGpEiL3Ag==,58813,1,81,357
320906,8e4741c1fe4547569dcd8dd2c1d5180c,7836,1,5,165
320916,wKgcEF0rKGmjXV5lFOwHAg==,61141,1,6,311
320921,wKgcDlomy52EySGpEiL3Ag==,9801,1,81,58
320922,wKgcDlomy52EySGpEiL3Ag==,62131,1,81,585
320969,wKgcEF0tplKHo1+LAxNwAg==,65043,1,185,2478
321058,wKgcDF1VNW2j4T7ZCi0NAg==,59022,-1,3,9961
321167,wKgcDVtPUfkgqmLaDkeqAg==,62434,1,10,429
321273,a457cb06b9de415f9649717eb353366e,65296,-1,4,1343
321312,wKgcD19zKUVkhD/yGA24Ag==,62959,1,18,33
321348,wKgcDF1xJZEkgn/YFUjFAg==,64649,-1,7,51968
321349,wKgcDF1xJZEkgn/YFUjFAg==,64649,1,7,51968
321401,ac2ec06c833049e38c7ee0b8b0751490,65175,1,4,2908
321403,wKgcEF1RS+4OPYe8BOV/Ag==,63744,1,3,331
321462,wKgcC11BcLuIlGNgCMwRAg==,3928,-1,6,908
321483,wKgcDF228neJUWyIDcDIAg==,58802,1,16,12
321488,afb0202ac0434a4190b5d8cb20c7e03f,59650,1,3,333
321494,wKgcDF+PwdxfeB89BsZtAg==,65360,-1,3,1304
321522,wKgcEFonAUaKKl+TRXnvAg==,65293,1,62,1866
321584,wKgcC11Bj4yQq2NhDXYJAg==,62573,1,3,89
321590,wKgcDVuAUIOGeGgbFSkSAg==,63217,1,4,20878
321599,wKgcEV7awYGy3SJoIpDlAg==,64075,-1,3,2574
321603,wKgcDlrh1XDCvSKwBL1lAg==,64649,-1,5,51968
321605,wKgcDlrh1XDCvSKwBL1lAg==,64649,1,5,51968
321610,wKgcDV7YpVZSTgIpC/xNAg==,63401,1,3,7096
321611,wKgcDV7YpVZSTgIpC/xNAg==,63401,-1,3,7096
321702,wKgcEFrh1A91QAxkA60CAg==,65293,1,36,1866
321703,wKgcEFrh1A91QAxkA60CAg==,63135,1,36,687
321742,wKgcC1riDvkh6zQeBGSjAg==,32766,1,4,812
321757,wKgcDVuTqj6RRBnJBVUGAg==,64898,-1,3,9036
321776,wKgcD1r3awGTaAK6IRUUAg==,9786,-1,3,101
321777,wKgcD1r3awGTaAK6IRUUAg==,9816,-1,3,133
321783,wKgcDVuYAcaA/DZtEE3gAg==,8714,1,67,56
321784,wKgcDVuYAcaA/DZtEE3gAg==,62827,1,67,120
321785,wKgcDVuYAcaA/DZtEE3gAg==,62284,1,67,134
321801,wKgcEFriYU9f2oaiBdVoAg==,64553,1,10,17
321832,wKgcEF1uuNRQgDLmFZrXAg==,59661,1,5,591
321870,wKgcDF2YlKlxRjLLA9xZAg==,61035,1,12,490
321891,wKgcEF2+3j9tMZWDFO2QAg==,60735,1,3,11177
322002,wKgcC13GbSpucSMdCTGPAg==,15807,-1,3,1065
322011,wKgcC13GbSpucSMdCTGPAg==,15712,1,3,86
322013,d148bee3328147dea8f82f1e3dec4914,66373,1,4,605
322077,wKgcC1sNN19y1WyVDfEqAg==,63683,1,3,99
322093,wKgcC1sRbM+84lmCA6MOAg==,63381,1,7,160
322101,wKgcDF+WqAMDLEjfHfR8Ag==,65199,-1,4,5024
322122,wKgcEF25u8iZjxYjI6VnAg==,23425,-1,26,941
322125,wKgcEF25u8iZjxYjI6VnAg==,63583,-1,26,1585
322162,wKgcC1zusIl6Wz06EoezAg==,61453,1,6,848
322169,wKgcDlrimC1qAnTeA/3eAg==,59661,1,6,591
322205,wKgcEFsIOElcYxvWFfeUAg==,65293,1,4,1866
322263,wKgcEF6YLp8pgxF3Hf2oAg==,63217,1,3,20878
322280,wKgcDF+ZfmCrlCUqCcpfAg==,58491,1,5,360
322288,wKgcDF+ZfmCrlCUqCcpfAg==,65471,1,5,116
322382,wKgcC1uf7XI9WFVrz1nJAg==,65043,1,3,2478
322466,e32e97e20d334f158420cebede403f28,65175,-1,3,2908
322510,wKgcEFtR5aqHLA/sAyWgAg==,65293,1,4,1866
322515,wKgcDVon5HKe9jfpDDLfAg==,64649,-1,3,51968
322574,wKgcDlrkmv4kyFiCCeY1Ag==,63999,1,11,463
322580,e9de2180adce424ea18fc79fc635fefe,28300,1,14,21
322609,wKgcDF+fP/qrx1HGBxf3Ag==,12569,-1,12,9048
322611,wKgcDF+fP/qrx1HGBxf3Ag==,65360,-1,12,1304
322618,wKgcDF+fP/qrx1HGBxf3Ag==,64487,-1,12,341
322643,f174804e396a45c6beb30dcc7e00f61f,65175,1,8,2908
322659,wKgcDlrlUBlf5zbqAxzfAg==,57475,1,3,541
322663,wKgcD1rolVGEOhLpE0JgAg==,63136,1,5,2052
322670,wKgcDVvwNVu1yW3vDBk0Ag==,17405,-1,4,668
322672,wKgcDVvwNVu1yW3vDBk0Ag==,62445,-1,4,11979
322687,wKgcDF3VOxYbu1H/EQ1UAg==,3976,1,5,285
322751,wKgcDF+dpqoddQWYGT7/Ag==,12569,1,3,9048
322765,wKgcDF3ZB+63cEq7AyHfAg==,62066,1,3,13086
322787,wKgcD14sTjyWqRSPGHmEAg==,60656,1,16,56
322788,wKgcD14sTjyWqRSPGHmEAg==,64175,1,16,597
322803,wKgcEF2qzz0U+gwaDuEBAg==,64505,1,94,279
322869,wKgcD1rtpqs6a3PJBtjPAg==,65293,1,4,1866
322893,wKgcD14tlKEuwA58CJCDAg==,64152,1,4,5553
322898,wKgcEF2xPUeBL0TUCVUCAg==,65058,1,3,4675
322905,wKgcDF/+pam9/3quC/tDAg==,62445,1,3,11979
322908,ffaca9c4aa72457c9b583c9a69c42d92,66126,-1,5,301
322928,wKgcEF3+9ac/DhYHA46HAg==,65058,-1,4,4675
322935,wKgcDVr1+vmMfVR3EVGbAg==,36068,1,3,59
322937,wKgcDlrnNGRO6xWkCvNWAg==,58939,1,4,86
322965,wKgcDF/2Azw7MnrbItFjAg==,64778,1,3,2085
322986,wKgcC1y3TwhoPxojCD9IAg==,10229,1,3,13
323226,wKgcD1sH7uy56zyxoEraAg==,62934,1,25,314
323228,wKgcC12pI8FQah/PAxdlAg==,40745,-1,3,1221
323259,wKgcD15R8yZp7QHpBDGPAg==,65294,1,3,3276
323318,wKgcCl0M2WYvHWv0CjaSAg==,58575,-1,4,421
323333,wKgcEF8TosE89TN7NZB8Ag==,63642,1,3,3099
323468,wKgcClzxVBsDYyroEpsxAg==,59674,-1,3,596
323586,wKgcD1smWUAmzWFYEKkgAg==,59100,-1,4,2088
323655,wKgcCl1k6ptjx2oiCELWAg==,63830,1,5,7458
323667,wKgcDlrxxacM2E4tBqJfAg==,61164,-1,3,894
323676,wKgcEF3Y3CR0Bg6BC2HrAg==,65058,1,3,4675
323824,wKgcEFyKXftznDnpAwTzAg==,65199,-1,20,5024
323899,wKgcDVr9zCyNcEbaAxetAg==,64570,1,3,737
324007,wKgcDF44BOiHcjOHB+HTAg==,64649,-1,3,51968
324012,wKgcEF3qxHxNOZpJIqaSAg==,65058,-1,4,4675
324077,wKgcD16GJ2R51zsMDiUdAg==,65294,1,3,3276
324093,wKgcD1tl3yhvYnmbDZ/lAg==,42388,1,5,1722
324167,wKgcC11kwQ0zfnigBEZkAg==,64205,-1,3,179
324178,wKgcDVrh7vOpR0X/A1SaAg==,62952,1,5,257
324184,0a3c8c8fcc3a4e7dbb7cf2173eeaab61,66740,1,11,303
324185,0a3efe0f392e4253a92899da457d3a97,66782,1,3,60
324216,18208c078e3a4f7db6eacabc652e16a1,66740,1,5,303
324218,1a6dbae3952346e59f47c3359ab915af,65299,-1,7,2063
324221,20cf169cc2f7440caa7bb4963916bbf0,66687,1,5,396
324238,3091260a9e684f549cda994fd1e4d5c9,66687,1,5,396
324249,wKgcDF4MWekEODZxBIQYAg==,62720,1,68,15
324254,wKgcEFzqZCyzt0Q0BDSaAg==,65339,1,27,156
324258,wKgcEFzqZCyzt0Q0BDSaAg==,64896,1,27,502
324285,47806f3dba79488998cb0af84b0d8762,63347,1,10,586
324321,wKgcClrzGQhKCTtXD7CVAg==,61247,1,4,497
324322,wKgcClrzGQhKCTtXD7CVAg==,62394,1,4,667
324324,wKgcClrzGQhKCTtXD7CVAg==,62394,-1,4,667
324388,8d02e0a7ad384394a264398e906a7bd5,66673,1,5,2117
324474,c9d53168af9640d9832a92d4b48e6c92,66740,1,3,303
324482,cfcec16ab80847c79e0fee4a54598be6,66336,1,3,786
324485,wKgcCls59R1HhT7IBqKAAg==,63786,1,5,602
324522,wKgcCl0jkQuyEweVF7RuAg==,41565,-1,213,57
324539,wKgcCl0jkQuyEweVF7RuAg==,61746,-1,213,166
324541,wKgcCl0jkQuyEweVF7RuAg==,61623,-1,213,118
324559,wKgcDVyGxtqWMjHzFvPYAg==,63217,1,3,20878
324562,fb9e4ffb97854d0db3ed1352a5d7270c,65384,1,3,42
324601,wKgcCl0jkQuyEweVF7RuAg==,23271,-1,213,37
324607,wKgcCl0jkQuyEweVF7RuAg==,59761,-1,213,1407
324624,wKgcEF44ou+Z8oeuIIUeAg==,63178,-1,7,11363
324625,wKgcEF44ou+Z8oeuIIUeAg==,63178,1,7,11363
324627,wKgcEF44ou+Z8oeuIIUeAg==,62858,1,7,1201
324634,wKgcDVriCDKtakYBBhvHAg==,59022,-1,5,9961
324675,wKgcEF47BCSkuTL5J0IbAg==,60735,1,19,11177
324687,wKgcC12LxQhKHETzBIGZAg==,59710,1,4,220
324688,wKgcC12LxQhKHETzBIGZAg==,58933,1,4,14
324795,wKgcCl0x/cmEcijgDoWeAg==,16566,-1,5,379
324828,wKgcCl0x/cmEcijgDoWeAg==,62281,-1,5,70
324893,wKgcCl4TjfkMmm+kE4PmAg==,3929,-1,5,493
324929,wKgcEVrlrG7AilOPCApfAg==,60735,1,3,11177
324933,wKgcDV7g0+19uxuwFkJaAg==,63216,1,3,111
324934,wKgcDV7g0+19uxuwFkJaAg==,15707,1,3,159
324944,wKgcDVyRR2t64EDwD1qkAg==,63217,1,7,20878
324950,wKgcDF+ne5EQxAdyCHVVAg==,61296,1,3,180
324951,wKgcDF+ne5EQxAdyCHVVAg==,58967,1,3,34
324953,wKgcD16zZ7SrXCTtLQ5+Ag==,65780,1,3,514
324959,wKgcCl4iKRWkIgnWJ5V/Ag==,23445,-1,3,147
324995,wKgcDF4foaqFhEp6G0HyAg==,10151,1,3,40
324996,wKgcDF4foaqFhEp6G0HyAg==,59240,1,3,21
325006,wKgcCl0y8AMuHwFOCy2cAg==,58612,1,3,274
325007,wKgcCl0y8AMuHwFOCy2cAg==,48824,1,3,55
325035,wKgcDVrixD9JAB7bCANLAg==,64570,1,5,737
325052,wKgcDlsp0Bx38BrrA6t9Ag==,64798,-1,3,2929
325056,wKgcCl0yt9IdygFLBSGVAg==,3928,-1,5,908
325059,wKgcDlspSae8ZzL0B5+7Ag==,64165,-1,4,1781
325121,wKgcEF9knDlpzk3aBzWwAg==,65199,1,3,5024
325163,wKgcCl0yt9IdygFLBSGVAg==,5102,-1,5,505
325253,wKgcD17CtQ5i7SbxG1gwAg==,65294,-1,3,3276
325343,wKgcD17IoRWOTj2ZBMX7Ag==,4765,1,24,9
325344,wKgcD17IoRWOTj2ZBMX7Ag==,4876,1,24,5
325348,wKgcD10H/TesiU2gCrP2Ag==,64550,1,3,620
325374,wKgcDVrkG2kGUH9OBZkLAg==,63178,1,7,11363
325395,wKgcC164tEZVvVJiJdEXAg==,63925,1,3,1124
325396,wKgcC164tEZVvVJiJdEXAg==,60735,-1,3,11177
325426,wKgcDF4pqlrDDVUsBJj+Ag==,17230,-1,3,196
325429,wKgcDF45H8BwYF9vA0aPAg==,64649,1,3,51968
325432,wKgcDF45H8BwYF9vA0aPAg==,64749,1,3,907
325439,wKgcDVrkH20N0n9RCAC5Ag==,16986,1,3,570
325512,wKgcDltTDSTBOS7NB82kAg==,60306,1,3,5
325513,wKgcDltTRJW3Wi7HBJeZAg==,64290,1,3,1201
325522,wKgcDVz6WjRKfVdDDXxMAg==,63217,1,3,20878
325553,wKgcD11AaVi36G8UEO1RAg==,59630,-1,4,38
325556,wKgcEF4fTeyzywcyDIFYAg==,63569,1,12,214
325615,wKgcEF4h6xIKrn4mKPv1Ag==,61164,-1,3,894
325650,wKgcDltcbpJ01WBNBpX+Ag==,63762,-1,4,831
325690,wKgcDVzFJl2fqy5YAyTQAg==,63217,1,4,20878
325743,wKgcDVzJvbg9dRxtCzdKAg==,63831,1,77,580
325744,wKgcDVzJvbg9dRxtCzdKAg==,63217,1,77,20878
325753,wKgcEF6cJyo1cIOcGm0GAg==,19745,-1,3,1083
325771,wKgcDF6oAHha1Ve9BVzJAg==,64778,-1,3,2085
325806,wKgcDF6usyskRSqABWvRAg==,62585,1,4,2653
325824,wKgcCl1CmoyKNB+mCIXaAg==,62445,1,3,11979
325825,wKgcCl1CmoyKNB+mCIXaAg==,62445,-1,3,11979
325832,wKgcD12A1cRS6RRdB2RBAg==,32651,1,9,648
325872,wKgcDVrlosFLHF9/B2OoAg==,64570,1,5,737
326088,wKgcD12qIoKJiQolGj8vAg==,65199,1,5,5024
326113,wKgcD18/xmlXqk2tBII6Ag==,65777,1,3,93
326118,wKgcDVzgP+Nkoj2SEwKoAg==,64898,1,3,9036
326138,wKgcDVzhZKmDlESGA8TsAg==,63217,1,3,20878
326146,1cf40a47e83e41598a0a9444673d4c1b,66687,-1,3,396
326150,wKgcCl1KpYZP9XKgC8koAg==,57573,-1,3,127
326153,2181bc0624c24365bc9ba27d056c6a12,65374,1,6,3200
326160,30965058fb724710840a835dc21d4713,65297,1,9,1070
326191,6367d71957b24d5092d3b694dadbeabd,12565,1,3,261
326211,73642b163fe14c929bcca69cab8646f8,65175,1,3,2908
326235,wKgcDF45hYSQ6UbBCPjbAg==,60541,-1,3,937
326236,wKgcDF45hYSQ6UbBCPjbAg==,62445,-1,3,11979
326254,bcb9c680c7854db2bb93be0f2a1b5254,66687,1,4,396
326267,d3e5b164345f4d8f9bcf060912c9c1ed,66740,1,24,303
326271,e9472fbff188410286fbc9baf9e4bae9,65297,1,5,1070
326310,wKgcD187Uk7CSmx9A9DIAg==,63583,1,3,1585
326311,wKgcC13HAVJomSMUFqnnAg==,63401,1,4,7096
326312,wKgcC13HAVJomSMUFqnnAg==,62066,-1,4,13086
326371,wKgcClsBX/C4ym7fKBW6Ag==,62370,1,6,153
326374,wKgcDl6AF9UG5zNJBCVNAg==,60735,-1,3,11177
326407,wKgcEVw/4+xK1D86Dw9oAg==,59944,-1,9,3123
326413,wKgcDl6AqhnC5zNIEo3FAg==,60735,1,4,11177
326456,wKgcD1ySj15eLSsFBO46Ag==,7536,-1,3,450
326473,wKgcD1yTjQ+YES/SA60wAg==,64187,-1,5,3412
326474,wKgcD1yTjQ+YES/SA60wAg==,64187,1,5,3412
326541,wKgcD1yTjQ+YES/SA60wAg==,64658,1,5,453
326573,wKgcD18H86arFRYpBisOAg==,64867,1,3,217
326586,wKgcEVwJ8MJfbUitBHTSAg==,63311,1,3,617
326789,wKgcDl6D2v96NBoxJSzsAg==,64649,-1,4,51968
326796,wKgcDF45xLOmmEbEFa6+Ag==,59022,1,3,9961
326886,wKgcDVrqDolUZHtAEaKUAg==,18985,-1,5,117
326977,wKgcD1zGtAueqCyrCFZGAg==,59022,-1,5,9961
327041,wKgcEF9qM/QKMmvmGvo8Ag==,57287,1,4,325
327061,wKgcCl1aMht48lVeBecDAg==,63762,-1,3,831
327074,wKgcDl0UcgFekkDhA0EfAg==,64847,-1,4,286
327092,wKgcD15R8yZp7QHpBDGPAg==,62952,1,3,257
327099,wKgcDl0XGeZNQXQeA5DnAg==,43889,1,10,212
327123,wKgcCl1dNAomW1+0D1LmAg==,64658,1,38,453
327137,wKgcEVxsm2K792n6Len8Ag==,59022,1,3,9961
327151,wKgcEF5IEwpFVi02KTIVAg==,61854,1,6,315
327181,0c5bfb8f9a49496f86538061f5788994,66518,-1,3,1488
327198,311f6e46b7b648aba4c92c31cc622e5e,66740,1,14,303
327211,wKgcCl7b1gVAQmOmF5wdAg==,62728,1,6,193
327242,7650a873623d4f999dae079853af7456,66687,1,3,396
327263,7f0068abab29484191abf17634041bf6,64331,1,10,695
327274,92ecbd9e57a148cca100f85e8b4b425f,66673,1,12,2117
327342,wKgcEVyXnRdO+WaqEwhQAg==,60724,1,3,1678
327348,wKgcDF9xsr8wBEbQDevuAg==,66004,1,3,46
327422,wKgcDl6HMyFdmB74BkJ/Ag==,58037,1,5,33
327423,wKgcDl6HMyFdmB74BkJ/Ag==,62789,1,5,235
327424,wKgcDl6HMyFdmB74BkJ/Ag==,60467,1,5,703
327507,wKgcDVrtU38NuxiGBYmKAg==,64494,1,27,2906
327509,wKgcDVrtU38NuxiGBYmKAg==,64570,1,27,737
327581,wKgcDlvb07yOhyupBFVJAg==,64849,-1,3,2539
327582,wKgcEVz+wgG6tkhMHOwsAg==,9817,1,3,90
327587,wKgcDl1+S5uSuiDUC/ymAg==,63217,1,3,20878
327590,wKgcCl7sYFt5k25vBSkdAg==,59811,1,3,67
327619,wKgcDFwg7gwnLmTiD/l5Ag==,58458,1,3,2858
327620,wKgcDFwg7gwnLmTiD/l5Ag==,60754,1,3,3527
327698,wKgcD1220N0nNTkMA4nSAg==,62066,-1,3,13086
327699,wKgcDF0DHvwJQT0SBG+DAg==,65199,1,3,5024
327711,wKgcDlvi+aB1hyB2BCeAAg==,64165,1,10,1781
327724,wKgcDV7mEeWHJgWcA2o/Ag==,65097,1,3,251
327740,wKgcEVzdPsS0viYJBg34Ag==,59531,-1,6,331
327742,wKgcEVzdPsS0viYJBg34Ag==,59531,1,6,331
327751,wKgcC18lWrNY+U0FBe0aAg==,64421,1,7,583
327774,wKgcDF0KZPmx4hbwFuLKAg==,30930,1,3,8
327783,wKgcDF+z/L4s4gx8BtFSAg==,63178,1,3,11363
327785,wKgcDF+z/L4s4gx8BtFSAg==,64994,1,3,4075
327803,wKgcEF5bkXxsrxRVBUpHAg==,65058,-1,4,4675
327815,wKgcEF5bm2uWixRaFioXAg==,62066,1,3,13086
327816,wKgcEF5bm2uWixRaFioXAg==,63401,1,3,7096
327827,wKgcCl1sRbkUkhsHBPrkAg==,62570,1,3,983
327880,wKgcEls/B9Zmah/9MscBAg==,63621,1,5,196
327906,wKgcD19/UQuiEmTLDIl7Ag==,65295,1,3,1652
327907,wKgcDl1EaFNqnm9YEkekAg==,32651,-1,11,648
327910,wKgcD13Y/6tgFAWGCQMiAg==,62066,1,3,13086
327953,wKgcDFtEpFysdXAfBRNWAg==,62311,-1,5,908
